"Path","Name","ContentLength","WordCount"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\errno.js","errno.js","234","24"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\fs.d.ts","fs.d.ts","186","25"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\fs.js","fs.js","756","57"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\index.d.ts","index.d.ts","298","53"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\index.js","index.js","596","74"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\path.d.ts","path.d.ts","739","74"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\path.js","path.js","3010","263"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\pattern.d.ts","pattern.d.ts","2766","266"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\pattern.js","pattern.js","8518","819"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\stream.d.ts","stream.d.ts","172","21"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\stream.js","stream.js","629","54"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\string.d.ts","string.d.ts","124","15"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\utils\string.js","string.js","298","38"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\index.d.ts","index.d.ts","2176","197"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\index.js","index.js","4091","335"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\settings.d.ts","settings.d.ts","4127","500"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\out\settings.js","settings.js","2849","212"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\LICENSE","LICENSE","1079","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\package.json","package.json","2800","247"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-glob\README.md","README.md","25995","3110"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\.github\FUNDING.yml","FUNDING.yml","43","3"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\benchmark\index.js","index.js","740","73"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\benchmark\test.json","test.json","3828","387"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\example\key_cmp.js","key_cmp.js","177","34"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\example\nested.js","nested.js","109","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\example\str.js","str.js","97","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\example\value_cmp.js","value_cmp.js","188","36"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\test\cmp.js","cmp.js","350","49"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\test\nested.js","nested.js","1147","155"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\test\str.js","str.js","1126","147"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\test\to-json.js","to-json.js","607","89"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\.eslintrc.yml",".eslintrc.yml","562","62"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\.travis.yml",".travis.yml","111","17"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\index.d.ts","index.d.ts","110","13"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\index.js","index.js","1845","240"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\LICENSE","LICENSE","1145","181"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\package.json","package.json","1257","107"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-json-stable-stringify\README.md","README.md","3513","403"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-levenshtein\levenshtein.js","levenshtein.js","3932","516"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-levenshtein\LICENSE.md","LICENSE.md","1100","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-levenshtein\package.json","package.json","998","83"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fast-levenshtein\README.md","README.md","3395","349"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\test\example.ts","example.ts","1462","188"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\test\promise.js","promise.js","7136","866"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\test\test.js","test.js","15797","1870"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\test\tsconfig.json","tsconfig.json","154","18"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\bench.js","bench.js","1195","147"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\eslint.config.js","eslint.config.js","244","28"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\example.js","example.js","238","38"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\example.mjs","example.mjs","199","29"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\index.d.ts","index.d.ts","3709","595"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\LICENSE","LICENSE","765","118"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\package.json","package.json","1318","123"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\queue.js","queue.js","7014","865"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\README.md","README.md","8215","959"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fastq\SECURITY.md","SECURITY.md","455","57"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\file-entry-cache\cache.js","cache.js","7892","831"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\file-entry-cache\changelog.md","changelog.md","8645","798"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\file-entry-cache\LICENSE","LICENSE","1078","172"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\file-entry-cache\package.json","package.json","2756","300"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\file-entry-cache\README.md","README.md","5188","830"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fill-range\index.js","index.js","6406","947"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fill-range\LICENSE","LICENSE","1091","172"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fill-range\package.json","package.json","1759","161"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fill-range\README.md","README.md","7485","877"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\find-up\index.d.ts","index.d.ts","3720","479"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\find-up\index.js","index.js","1940","221"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\find-up\license","license","1117","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\find-up\package.json","package.json","917","94"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\find-up\readme.md","readme.md","3983","486"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\src\cache.js","cache.js","5951","857"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\src\del.js","del.js","292","41"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\src\utils.js","utils.js","966","116"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\changelog.md","changelog.md","16570","1493"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\LICENSE","LICENSE","1088","174"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\package.json","package.json","1508","155"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flat-cache\README.md","README.md","3054","431"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\cjs\index.js","index.js","3503","532"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\cjs\package.json","package.json","19","1"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\esm\index.js","index.js","3409","522"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\php\flatted.php","flatted.php","4613","546"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\python\flatted.py","flatted.py","3860","445"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\types\index.d.ts","index.d.ts","345","49"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\es.js","es.js","1133","37"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\esm.js","esm.js","1101","43"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\index.js","index.js","4354","614"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\LICENSE","LICENSE","770","120"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\min.js","min.js","1438","46"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\package.json","package.json","2377","244"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\flatted\README.md","README.md","4604","522"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\.github\FUNDING.yml","FUNDING.yml","579","85"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\.github\SECURITY.md","SECURITY.md","157","18"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\test\test.js","test.js","5947","715"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\.editorconfig",".editorconfig","286","41"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\.eslintrc",".eslintrc","618","58"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\.nycrc",".nycrc","129","16"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\CHANGELOG.md","CHANGELOG.md","8896","515"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\index.d.ts","index.d.ts","1067","154"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\index.js","index.js","2374","302"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\LICENSE","LICENSE","1075","171"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\package.json","package.json","1975","177"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\README.md","README.md","718","83"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\for-each\tsconfig.json","tsconfig.json","94","12"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\dist\fraction.js","fraction.js","24494","4034"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\dist\fraction.min.js","fraction.min.js","7068","210"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\dist\fraction.mjs","fraction.mjs","24376","4026"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\angles.js","angles.js","569","76"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\approx.js","approx.js","1093","169"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\egyptian.js","egyptian.js","585","74"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\hesse-convergence.js","hesse-convergence.js","2027","277"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\integrate.js","integrate.js","1872","234"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\ratio-chain.js","ratio-chain.js","869","183"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\rational-pow.js","rational-pow.js","704","101"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\tape-measure.js","tape-measure.js","408","42"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\toFraction.js","toFraction.js","667","78"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\examples\valueOfPi.js","valueOfPi.js","1168","165"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\src\fraction.js","fraction.js","24521","4040"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\tests\fraction.test.js","fraction.test.js","32554","4231"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\CHANGELOG.md","CHANGELOG.md","1016","151"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\fraction.d.mts","fraction.d.mts","1963","212"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\fraction.d.ts","fraction.d.ts","2056","201"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\LICENSE","LICENSE","1070","170"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\package.json","package.json","1756","139"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\fraction.js\README.md","README.md","16764","2401"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\client\package.json","package.json","142","11"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\client\README.md","README.md","99","13"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\client.js","client.js","18560","1351"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\client.js.map","client.js.map","21705","894"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\debug.js","debug.js","278","28"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\debug.js.map","debug.js.map","100","1"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\dom-mini.js","dom-mini.js","19814","1977"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\dom-mini.js.map","dom-mini.js.map","41933","2362"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\dom.js","dom.js","43128","4332"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\dom.js.map","dom.js.map","97247","5473"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\feature-bundle-Bks8jtvD.js","feature-bundle-Bks8jtvD.js","87681","8707"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\feature-bundle-Bks8jtvD.js.map","feature-bundle-Bks8jtvD.js.map","185713","11215"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\index.js","index.js","121077","12587"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\index.js.map","index.js.map","259621","16696"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\m.js","m.js","45685","4236"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\m.js.map","m.js.map","87958","5086"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\mini.js","mini.js","6095","619"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\cjs\mini.js.map","mini.js.map","12695","747"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\index.mjs","index.mjs","1651","152"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\index.mjs.map","index.mjs.map","5824","337"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\resolve-subjects.mjs","resolve-subjects.mjs","669","72"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\resolve-subjects.mjs.map","resolve-subjects.mjs.map","1688","94"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\sequence.mjs","sequence.mjs","589","57"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\sequence.mjs.map","sequence.mjs.map","1375","61"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\subject.mjs","subject.mjs","2268","203"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animate\subject.mjs.map","subject.mjs.map","6544","359"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animators\waapi\animate-elements.mjs","animate-elements.mjs","4811","476"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animators\waapi\animate-elements.mjs.map","animate-elements.mjs.map","8897","521"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animators\waapi\animate-sequence.mjs","animate-sequence.mjs","578","49"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animators\waapi\animate-sequence.mjs.map","animate-sequence.mjs.map","1250","53"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animators\waapi\animate-style.mjs","animate-style.mjs","523","46"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\animators\waapi\animate-style.mjs.map","animate-style.mjs.map","1344","55"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\hooks\animation-controls.mjs","animation-controls.mjs","2664","226"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\hooks\animation-controls.mjs.map","animation-controls.mjs.map","5295","232"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\hooks\use-animate-style.mjs","use-animate-style.mjs","661","64"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\hooks\use-animate-style.mjs.map","use-animate-style.mjs.map","942","67"
"D:\Antigravity 2\API Endpoint Scanner\node_modules\framer-motion\dist\es\animation\hooks\use-animate.mjs","use-animate.mjs","658","67"
